"만나이_생활연령기준","총 자녀수","보육료 및 교육비 외 지원액 - 시간제보육료","보육료 및 교육비 외 지원액 - 양육수당","보육료 및 교육비 외 지원액 - 아이돌보미 비용","보육료 및 교육비 외 지원액 - 바우처(학습지 등)","보육료 및 교육비 외 지원액 - 기타","보육료 및 교육비 외 지원 총액","아이와의 시간- 어머니 평일","아이와의 시간- 어머니 주말","아이와의 시간- 아버지 평일","아이와의 시간- 아버지 주말","기관이용 기간","차액 보육료/교육료","특별활봉비/방과후과정 특성화활동비","현장학습비, 행사비 등","차량운행비","(유치원)방과후과정비(종일반비)","교재비","급간식비","보육/교육기관 총 비용: 추가보육료(납부현금 소계)","보육/교육기관 총 비용: 총보육료"
3,2,,100,,,,100,4,6,4,6,,,,,,,,,,
3,2,,100,,,,100,5,14,2,10,17,1000,0,0,0,0,0,0,0,1000
3,2,,100,,,,100,7,16,4,16,7,250,100,0,0,0,0,0,100,350
3,2,,100,,,,100,8,14,3,8,18,360,0,0,0,0,0,0,0,360
3,2,,100,,,,100,8,15,3,15,19,300,0,0,0,0,0,0,0,300
3,2,200,,,,,200,6,6,3,2,7,130,13,0,0,0,0,0,13,143
3,2,50,,,,,50,5,10,2,2,28,0,20,0,0,0,0,0,20,20
3,2,70,,,,,70,6,14,5,14,19,0,0,0,0,0,0,0,0,0
3,3,,,,,,,0,6,4,16,19,0,69,20,30,0,30,0,149,149
3,3,,,,,,,10,10,5,8,22,0,30,0,0,0,0,0,30,30
3,3,,,,,,,10,10,6,6,28,0,0,5,0,0,0,0,5,5
3,3,,,,,,,10,12,5,12,9,100,380,0,0,0,0,0,380,480
3,3,,,,,,,10,12,5,12,9,100,380,0,0,0,0,0,380,480
3,3,,,,,,,10,14,5,14,28,0,64,15,0,0,0,0,79,79
3,3,,,,,,,10,14,6,4,35,0,65,0,0,0,0,15,80,80
3,3,,,,,,,10,15,0,1,32,0,40,0,0,0,0,0,40,40
3,3,,,,,,,10,15,1,3,17,0,30,10,0,0,0,0,40,40
3,3,,,,,,,10,16,4,8,16,0,60,5,0,0,0,0,65,65
3,3,,,,,,,10,18,3,3,21,0,30,0,0,0,25,12,67,67
3,3,,,,,,,12,12,3,6,27,0,17,0,0,0,0,0,17,17
3,3,,,,,,,12,16,4,7,20,0,32,0,0,0,0,0,32,32
3,3,,,,,,,12,16,6,5,31,0,30,0,0,0,0,0,30,30
3,3,,,,,,,14,14,0,2,6,6,47,25,0,0,0,0,72,78
3,3,,,,,,,14,16,3,5,12,5,25,0,0,0,0,30,55,60
3,3,,,,,,,15,14,9,12,20,0,80,21,30,0,0,0,131,131
3,3,,,,,,,15,15,3,15,28,0,30,0,0,0,0,25,55,55
3,3,,,,,,,15,15,3,15,28,10,30,0,0,0,0,25,55,65
3,3,,,,,,,16,12,9,9,12,0,25,0,0,0,0,0,25,25
3,3,,,,,,,17,16,2,2,18,0,48,0,0,0,20,0,68,68
3,3,,,,,,,17,16,9,12,18,0,60,0,0,0,0,0,60,60
3,3,,,,,,,18,16,8,2,18,0,0,0,0,0,0,0,0,0
3,3,,,,,,,2,2,2,12,30,15,44,0,0,0,0,0,44,59
3,3,,,,,,,3,14,2,14,30,0,45,0,15,0,0,0,60,60
3,3,,,,,,,3,14,2,14,30,0,45,0,15,0,0,0,60,60
3,3,,,,,,,3,14,3,10,30,0,50,0,0,0,0,0,50,50
3,3,,,,,,,3,6,5,5,30,0,60,0,0,0,0,0,60,60
3,3,,,,,,,4,10,2,10,6,0,70,20,0,0,50,20,160,160
3,3,,,,,,,4,11,2,8,19,0,80,0,0,0,0,0,80,80
3,3,,,,,,,4,12,4,0,10,20,30,0,0,0,0,0,30,50
3,3,,,,,,,4,12,4,0,10,20,96,0,0,0,0,0,96,116
3,3,,,,,,,4,12,4,12,6,0,40,0,0,0,0,0,40,40
3,3,,,,,,,4,14,3,12,6,0,50,0,0,0,0,0,50,50
3,3,,,,,,,4,16,4,16,29,0,50,5,0,0,10,0,65,65
3,3,,,,,,,4,16,8,10,40,0,10,0,0,0,0,0,10,10
3,3,,,,,,,4,16,888,888,24,0,55,0,0,0,0,0,55,55
3,3,,,,,,,4,4,1,2,38,0,45,0,0,0,0,0,45,45
3,3,,,,,,,4,6,2,4,34,0,25,0,0,0,0,0,25,25
3,3,,,,,,,4,6,2,5,27,0,60,0,0,0,0,0,60,60
3,3,,,,,,,5,10,0,15,10,0,30,9,0,0,0,0,39,39
3,3,,,,,,,5,10,1,2,19,0,50,0,0,0,20,0,70,70
3,3,,,,,,,5,10,2,5,18,0,0,0,0,0,0,0,0,0
3,3,,,,,,,5,10,2,6,6,160,100,10,0,0,0,0,110,270
3,3,,,,,,,5,12,1,5,7,0,80,0,0,0,20,0,100,100
3,3,,,,,,,5,12,3,12,6,0,20,0,0,0,0,0,20,20
3,3,,,,,,,5,12,3,12,6,240,24,10,16,0,0,0,50,290
3,3,,,,,,,5,12,4,10,6,0,20,0,0,0,0,0,20,20
3,3,,,,,,,5,13,2,13,17,0,50,0,0,0,0,0,50,50
3,3,,,,,,,5,14,2,4,17,0,0,0,0,0,0,0,0,0
3,3,,,,,,,5,14,5,14,7,10,0,0,0,0,0,0,0,10
3,3,,,,,,,5,16,3,16,40,100,100,0,20,0,0,30,150,250
3,3,,,,,,,5,16,5,16,12,276,92,0,0,0,0,0,92,368
3,3,,,,,,,5,16,5,16,29,0,80,0,0,0,0,0,80,80
3,3,,,,,,,5,6,4,5,37,20,0,0,0,0,0,0,0,20
3,3,,,,,,,5,8,3,12,32,0,60,10,0,0,0,0,70,70
3,3,,,,,,,5,8,3,5,19,0,0,0,0,0,10,25,35,35
3,3,,,,,,,6,10,0,5,28,0,90,20,0,0,10,20,140,140
3,3,,,,,,,6,12,1,12,29,0,60,0,0,0,0,0,120,120
3,3,,,,,,,6,12,1,2,13,0,0,0,0,0,0,0,0,0
3,3,,,,,,,6,12,2,10,18,0,50,15,0,0,0,0,65,65
3,3,,,,,,,6,13,2,13,20,15,0,0,0,0,0,0,0,15
3,3,,,,,,,6,13,4,13,30,0,80,0,0,0,0,0,80,80
3,3,,,,,,,6,14,2,14,19,0,0,0,25,0,0,0,25,25
3,3,,,,,,,6,14,3,10,24,0,30,10,10,0,0,0,50,50
3,3,,,,,,,6,14,3,11,29,0,60,15,10,0,0,0,85,85
3,3,,,,,,,6,14,4,14,19,0,49,10,0,0,0,0,59,59
3,3,,,,,,,6,14,5,14,14,0,0,0,0,0,0,0,0,0
3,3,,,,,,,6,15,2,3,18,0,30,10,0,0,0,0,40,40
3,3,,,,,,,6,16,0,2,28,0,22,0,0,0,0,0,22,22
3,3,,,,,,,6,16,4,10,21,0,0,0,0,0,0,0,0,0
3,3,,,,,,,6,17,4,17,30,0,45,25,0,0,0,0,70,70
3,3,,,,,,,6,18,0,2,18,0,26,10,0,0,0,0,36,36
3,3,,,,,,,6,6,1,1,21,0,10,10,0,0,0,10,30,30
3,3,,,,,,,6,6,3,3,26,0,70,30,20,0,30,20,170,170
3,3,,,,,,,7,10,2,2,16,0,20,0,0,0,23,0,43,43
3,3,,,,,,,7,12,1,10,7,0,60,0,0,0,25,0,85,85
3,3,,,,,,,7,12,3,12,4,17,0,0,0,0,0,0,0,17
3,3,,,,,,,7,14,1,7,30,0,50,10,30,0,0,30,120,120
3,3,,,,,,,7,14,3,10,24,0,0,0,0,0,0,0,0,0
3,3,,,,,,,7,14,3,14,33,0,0,0,0,0,0,0,0,0
3,3,,,,,,,7,14,4,4,18,0,0,0,0,0,0,0,0,0
3,3,,,,,,,7,14,7,14,29,0,36,0,0,0,0,0,36,36
3,3,,,,,,,7,15,0,0,9,0,50,0,0,0,0,0,50,50
3,3,,,,,,,7,15,2,10,10,0,0,0,0,0,0,0,0,0
3,3,,,,,,,7,15,2,15,11,0,70,10,20,0,0,0,100,100
3,3,,,,,,,7,15,5,15,12,145,135,0,0,0,0,0,135,280
3,3,,,,,,,7,7,2,2,25,0,0,35,0,0,0,0,35,35
3,3,,,,,,,8,1,15,1,18,0,95,0,0,0,20,17,132,132
3,3,,,,,,,8,10,5,10,8,200,0,0,0,0,0,0,0,200
3,3,,,,,,,8,12,3,12,20,0,0,0,0,0,0,0,0,0
3,3,,,,,,,8,15,3,5,6,0,90,0,15,0,0,0,105,105
3,3,,,,,,,8,15,8,15,18,0,25,5,25,0,0,20,75,75
3,3,,,,,,,8,16,2,10,6,0,60,0,0,0,0,0,60,60
3,3,,,,,,,8,16,2,10,6,0,60,0,0,0,0,0,60,60
3,3,,,,,,,8,16,2,10,6,0,60,0,0,0,0,0,60,60
3,3,,,,,,,8,16,2,2,20,0,40,10,20,0,0,0,70,70
3,3,,,,,,,8,3,3,5,27,0,60,0,0,0,0,0,60,60
3,3,,,,,,,8,8,2,2,18,0,30,0,10,0,0,0,40,40
3,3,,,,,,,8,8,2,2,25,0,85,10,0,0,0,0,95,95
3,3,,,,,,,8,8,5,5,30,0,20,0,0,0,0,0,20,20
3,3,,,,,,,9,10,0,2,6,0,20,10,0,0,20,0,50,50
3,3,,,,,,,9,12,2,5,10,0,30,10,0,0,32,0,72,72
3,3,,,,,,,9,12,3,5,18,0,0,0,0,0,0,0,0,0
3,3,,,,,,,9,14,5,14,24,0,0,0,20,0,50,0,70,70
3,3,,,,,,,9,14,9,14,31,0,0,30,20,0,50,0,100,100
3,3,,,,,,,9,16,1,3,30,0,93,20,0,0,20,0,133,133
3,3,,,,140,,140,5,15,3,15,1,165,0,0,0,0,0,0,0,165
3,3,,100,,,,100,10,10,4,5,,,,,,,,,,
3,3,,100,,,,100,12,12,2,2,,,,,,,,,,
3,3,,100,,,,100,12,12,4,10,,,,,,,,,,
3,3,,100,,,,100,12,12,4,8,,,,,,,,,,
3,3,,100,,,,100,12,6,4,8,,,,,,,,,,
3,3,,100,,,,100,14,14,2,14,,,,,,,,,,
3,3,,100,,,,100,14,14,4,14,,,,,,,,,,
3,3,,100,,,,100,14,14,5,14,,,,,,,,,,
3,3,,100,,,,100,15,14,0,0,,,,,,,,,,
3,3,,100,,,,100,15,15,4,4,,,,,,,,,,
3,3,,100,,,,100,16,16,3,6,,,,,,,,,,
3,3,,100,,,,100,4,8,0,0,7,640,0,0,30,0,30,10,70,710
3,3,51,,,,,51,5,12,12,5,30,51,0,0,20,0,0,0,20,71
3,4,,,,,,,10,12,6,12,31,0,0,0,0,0,0,0,0,0
3,4,,,,,,,4,10,4,10,6,0,40,0,0,0,0,0,40,40
3,4,,,,,,,4,10,4,12,7,0,50,0,0,0,0,0,50,50
3,4,,,,,,,4,6,1,1,30,0,40,0,0,0,0,0,40,40
3,4,,,,,,,4,8,1,2,18,0,45,0,0,0,20,0,65,65
3,4,,,,,,,4,8,1,2,18,0,45,0,0,0,20,0,65,65
3,4,,,,,,,5,10,888,888,30,0,21,0,0,0,0,10,31,31
3,4,,,,,,,5,12,3,4,36,0,50,0,0,0,0,0,50,50
3,4,,,,,,,6,10,5,9,14,0,20,20,10,0,0,10,70,70
3,4,,,,,,,6,12,1,2,10,0,75,0,0,0,0,0,75,75
3,4,,,,,,,6,12,1,2,8,0,100,10,20,0,0,0,130,130
3,4,,,,,,,6,12,2,2,36,0,20,20,10,0,20,20,110,110
3,4,,,,,,,6,15,4,3,34,0,30,0,0,0,0,0,30,30
3,4,,,,,,,6,16,2,10,6,0,40,0,0,0,0,0,40,40
3,4,,,,,,,7,12,2,2,6,0,28,0,0,0,0,0,28,28
3,4,,,,,,,7,12,2,3,6,0,25,0,0,0,0,0,25,25
3,4,,,,,,,8,13,2,4,15,0,105,0,0,0,0,0,105,105
3,4,,,,,,,8,14,4,14,5,0,40,20,0,0,0,0,60,60
3,4,,,,,,,8,14,4,14,5,0,40,20,0,0,0,0,60,60
3,4,,,,,,,9,13,2,10,24,0,30,15,0,0,0,0,45,45
3,4,,,,,,,9,13,2,10,24,0,30,15,0,0,0,0,45,45
3,4,,,,,,,9,15,4,15,17,0,45,0,0,0,0,0,45,45
3,4,,100,,,,100,13,8,1,9,,,,,,,,,,
3,4,,100,,,,100,14,14,5,14,,,,,,,,,,
3,4,,100,,,,100,15,12,888,888,,,,,,,,,,
3,4,,100,,,,100,16,16,2,3,,,,,,,,,,
3,4,,100,,,,100,5,10,5,8,,,,,,,,,,
3,4,150,100,,,,250,14,14,7,10,,,,,,,,,,
3,5,,,,,,,15,18,8,8,15,0,75,0,0,0,0,0,75,75
3,5,,,,,,,5,10,5,10,11,0,36,0,0,0,0,0,36,36
3,5,,,,,,,5,12,1,2,24,0,25,0,0,0,0,0,25,25
3,5,,,,,,,8,14,5,14,6,0,0,20,20,0,50,0,90,90
4,1,,,,,,,10,14,0,4,6,230,0,0,0,0,0,0,0,230
4,1,,,,,,,10,14,888,888,18,0,75,0,0,0,0,0,75,75
4,1,,,,,,,10,16,3,7,4,100,55,10,0,0,0,0,65,165
4,1,,,,,,,10,5,10,10,5,110,100,0,20,0,0,20,140,250
4,1,,,,,,,10,5,2,10,19,79,80,0,0,0,0,0,80,159
4,1,,,,,,,11,15,5,15,1,0,20,0,0,0,0,0,20,20
4,1,,,,,,,11,18,1,8,6,340,100,0,0,0,0,0,100,440
4,1,,,,,,,12,12,1,12,5,146,0,0,0,0,35,30,65,211
4,1,,,,,,,12,17,2,10,18,0,70,0,25,0,0,0,120,120
4,1,,,,,,,17,10,0,10,19,380,320,0,30,0,0,0,350,730
4,1,,,,,,,2,16,1,4,30,0,60,10,0,0,0,0,70,70
4,1,,,,,,,3,12,2,12,19,242,217,0,0,102,33,68,420,662
4,1,,,,,,,3,12,2,12,6,110,110,0,20,0,20,0,150,260
4,1,,,,,,,3,12,888,888,10,137,80,20,0,0,20,12,132,269
4,1,,,,,,,3,12,888,888,11,10,20,0,0,0,0,0,20,30
4,1,,,,,,,4,10,2,7,6,0,20,0,0,0,0,0,20,20
4,1,,,,,,,4,10,4,6,30,0,64,0,0,0,0,0,64,64
4,1,,,,,,,4,12,2,5,48,0,80,20,20,0,10,20,150,150
4,1,,,,,,,4,12,888,888,43,0,120,0,0,0,0,0,120,120
4,1,,,,,,,4,14,1,4,34,0,50,23,0,0,0,0,73,73
4,1,,,,,,,4,14,2,3,40,10,0,0,0,0,0,0,0,10
4,1,,,,,,,4,14,4,14,9,120,235,0,0,0,0,0,235,355
4,1,,,,,,,4,8,2,6,13,227,227,0,0,0,0,25,252,479
4,1,,,,,,,5,10,4,6,38,0,0,5,0,0,20,0,25,25
4,1,,,,,,,5,10,5,10,26,0,20,0,0,0,0,0,20,20
4,1,,,,,,,5,10,5,10,6,80,80,20,0,0,20,0,120,200
4,1,,,,,,,5,12,1,2,21,300,60,10,0,30,30,0,130,430
4,1,,,,,,,5,12,3,12,19,0,40,0,0,0,20,0,60,60
4,1,,,,,,,5,12,3,12,9,105,75,35,25,0,0,0,135,240
4,1,,,,,,,5,12,888,888,22,0,90,30,0,0,0,0,120,120
4,1,,,,,,,5,14,4,14,33,0,30,10,0,0,0,10,50,50
4,1,,,,,,,5,14,5,14,7,100,100,10,10,0,10,30,160,260
4,1,,,,,,,5,2,1,1,9,150,75,0,0,0,0,0,75,225
4,1,,,,,,,5,5,4,4,25,0,80,20,0,0,0,0,100,100
4,1,,,,,,,6,10,2,4,9,0,92,0,0,0,140,60,292,292
4,1,,,,,,,6,10,3,3,21,0,150,30,0,0,0,0,180,180
4,1,,,,,,,6,12,2,10,6,130,69,5,0,0,0,0,74,204
4,1,,,,,,,6,12,2,6,7,400,0,0,0,100,50,0,150,550
4,1,,,,,,,6,12,6,12,10,150,50,0,0,0,0,0,50,200
4,1,,,,,,,6,13,1,13,7,330,0,0,0,0,0,0,0,330
4,1,,,,,,,6,14,0,14,28,15,116,0,50,0,0,30,196,211
4,1,,,,,,,6,14,4,4,18,305,0,0,0,0,0,0,0,305
4,1,,,,,,,6,14,6,14,8,10,0,10,0,0,0,0,10,20
4,1,,,,,,,6,15,5,5,20,100,115,10,0,0,0,0,125,225
4,1,,,,,,,6,16,1,2,9,450,54,20,0,0,20,0,94,544
4,1,,,,,,,6,6,2,14,8,200,100,20,20,0,20,20,180,380
4,1,,,,,,,7,12,4,12,12,5,0,15,0,0,0,0,15,20
4,1,,,,,,,7,12,4,12,31,15,100,0,0,0,0,0,135,150
4,1,,,,,,,7,12,5,10,32,20,60,0,10,0,0,0,70,90
4,1,,,,,,,7,12,5,12,20,0,0,0,0,0,0,0,0,0
4,1,,,,,,,7,14,0,14,13,221,102,0,0,0,0,0,102,323
4,1,,,,,,,7,14,1,2,6,120,120,0,23,0,95,62,300,420
4,1,,,,,,,7,14,3,10,6,60,50,0,50,70,0,10,180,240
4,1,,,,,,,7,15,4,15,8,37,30,0,0,0,0,0,30,67
4,1,,,,,,,7,15,7,15,37,100,100,20,35,0,0,0,155,255
4,1,,,,,,,7,7,2,3,28,10,40,10,0,0,0,10,60,70
4,1,,,,,,,8,10,888,888,29,19,45,0,0,0,0,0,45,64
4,1,,,,,,,8,12,1,12,6,202,30,0,0,0,0,0,30,232
4,1,,,,,,,8,12,3,10,7,170,50,0,0,0,50,0,100,270
4,1,,,,,,,8,12,3,5,42,0,55,10,16,0,0,0,111,111
4,1,,,,,,,8,14,5,14,24,130,0,30,20,0,50,0,100,230
4,1,,,,,,,8,14,6,6,42,302,302,15,13,0,0,0,330,632
4,1,,,,,,,8,16,3,16,7,0,80,20,0,0,0,40,140,140
4,1,,,,,,,9,14,1,3,18,10,0,0,0,0,0,0,0,10
4,1,,,,,,,9,14,3,14,29,220,0,0,0,0,0,0,0,220
4,1,,,,,,,9,14,4,14,7,200,75,0,0,0,0,0,75,275
4,1,,,,,,,9,14,5,5,29,50,80,0,0,0,0,0,80,130
4,1,,,,,,,9,14,888,888,39,0,16,0,0,0,0,0,16,16
4,1,,,,,,,9,15,2,10,17,0,55,45,0,0,0,0,125,125
4,1,,,,,,,9,9,0,0,17,0,85,20,20,0,15,30,170,170
4,1,,,,160,,160,14,14,14,12,21,0,0,0,0,0,0,0,0,0
4,1,,100,,,,100,12,12,0,2,,,,,,,,,,
4,1,,100,,,,100,14,14,6,14,,,,,,,,,,
4,1,,100,,,,100,16,10,13,5,4,700,0,100,0,0,40,100,240,940
4,1,,100,,,,100,17,16,12,16,11,1000,0,0,0,0,0,0,0,1000
4,1,,100,,,,100,3,14,6,3.5,,,,,,,,,,
4,1,,100,,,,100,8,14,5,14,6,1830,0,0,50,0,0,0,50,1880
4,2,,,,,,,0,16,7,14,12,0,0,15,0,0,0,0,15,15
4,2,,,,,,,0,6,0,15,11,0,30,0,0,0,0,0,30,30
4,2,,,,,,,10,10,1,5,25,0,20,12,0,0,0,0,32,32
4,2,,,,,,,10,10,2,10,6,0,10,20,10,0,0,0,40,40
4,2,,,,,,,10,10,2,8,34,0,66,0,25,0,0,0,91,91
4,2,,,,,,,10,10,4,8,24,0,30,0,0,0,0,0,30,30
4,2,,,,,,,10,10,8,10,17,200,180,0,0,0,0,0,180,380
4,2,,,,,,,10,12,1,1,7,400,40,20,0,0,20,10,90,490
4,2,,,,,,,10,12,2,10,6,70,110,0,20,0,60,50,240,310
4,2,,,,,,,10,12,3,10,6,0,0,16,0,0,0,0,16,16
4,2,,,,,,,10,12,6,16,15,0,60,0,0,0,0,0,60,60
4,2,,,,,,,10,12,888,888,18,10,50,0,0,0,0,0,50,60
4,2,,,,,,,10,14,10,10,9,340,78,0,0,0,26,55,159,499
4,2,,,,,,,10,16,1,2,20,0,69,10,0,0,20,0,99,99
4,2,,,,,,,10,16,4,6,19,0,20,0,0,0,0,0,20,20
4,2,,,,,,,10,16,5,16,24,100,45,0,20,0,0,0,65,165
4,2,,,,,,,10,16,5,8,17,0,30,0,0,0,0,0,30,30
4,2,,,,,,,10,16,6,12,31,0,60,10,0,0,0,0,95,95
4,2,,,,,,,10,18,4,18,48,62,30,0,0,0,0,0,30,92
4,2,,,,,,,10,5,2,5,6,200,60,20,0,0,0,0,80,280
4,2,,,,,,,10,8,2,10,6,180,50,0,20,0,0,0,70,250
4,2,,,,,,,11,14,4,14,11,0,95,0,25,0,0,0,120,120
4,2,,,,,,,11,16,8,16,10,165,134,0,0,0,0,0,134,299
4,2,,,,,,,12,10,5,10,15,20,20,0,0,0,0,0,20,40
4,2,,,,,,,12,12,12,2,32,0,48,20,0,0,0,0,68,68
4,2,,,,,,,12,12,5,5,22,130,92,0,0,0,0,0,92,222
4,2,,,,,,,12,14,888,888,31,0,85,0,0,0,0,0,85,85
4,2,,,,,,,12,15,2,3,19,0,66,0,0,0,0,0,66,66
4,2,,,,,,,12,15,5,6,6,60,60,0,0,0,25,0,85,145
4,2,,,,,,,12,18,5,18,27,0,81,0,10,0,0,0,91,91
4,2,,,,,,,13,12,8,12,43,20,20,0,0,0,0,0,20,40
4,2,,,,,,,13,13,3,13,6,136,136,0,20,0,0,0,156,292
4,2,,,,,,,13,14,13,10,5,130,0,0,0,0,0,0,0,130
4,2,,,,,,,13,16,1,10,25,0,53,0,0,0,0,0,53,53
4,2,,,,,,,14,12,14,2,13,130,80,0,0,0,0,0,80,210
4,2,,,,,,,14,14,0,12,5,0,30,0,0,0,0,8,38,38
4,2,,,,,,,14,14,2,8,6,4,30,9,0,0,40,0,79,83
4,2,,,,,,,14,14,3,3,51,16,30,0,0,0,0,0,30,46
4,2,,,,,,,14,16,1,2,19,65,90,5,10,0,0,0,105,170
4,2,,,,,,,15,10,0,8,10,0,100,0,0,0,0,0,100,100
4,2,,,,,,,15,12,1,1,18,0,40,10,0,0,0,0,50,50
4,2,,,,,,,15,12,5,3.5,6,130,0,0,100,0,0,0,100,230
4,2,,,,,,,15,12,8,8,5,500,20,0,0,0,0,0,20,520
4,2,,,,,,,15,14,0,12,9,200,0,0,0,0,0,0,0,200
4,2,,,,,,,15,14,10,10,24,0,0,30,0,0,50,0,80,80
4,2,,,,,,,15,15,2,8,29,0,160,0,0,0,0,0,160,160
4,2,,,,,,,15,15,3,15,9,0,0,35,0,0,0,0,35,35
4,2,,,,,,,15,15,6,6,20,100,200,0,0,0,0,0,200,300
4,2,,,,,,,15,15,6,6,6,400,40,20,15,0,0,0,75,475
4,2,,,,,,,15,15,8,8,6,100,100,10,0,0,0,0,110,210
4,2,,,,,,,15,16,2,5,39,0,85,0,0,0,0,0,85,85
4,2,,,,,,,15,18,3,4,24,0,45,0,0,0,0,30,75,75
4,2,,,,,,,15,20,2,4.5,42,20,0,0,0,0,0,0,0,20
4,2,,,,,,,16,14,16,14,43,0,73,20,0,0,0,0,93,93
4,2,,,,,,,16,14,8,3.5,20,0,21,0,30,0,0,0,51,51
4,2,,,,,,,16,15,4,5,40,20,20,10,0,0,0,0,30,50
4,2,,,,,,,16,16,3,5,12,0,40,0,0,0,0,0,40,40
4,2,,,,,,,16,18,16,18,13,0,58,0,0,0,0,0,58,58
4,2,,,,,,,16,9,10,12,17,214,70,0,0,0,0,0,70,284
4,2,,,,,,,16,9,12,10,6,300,145,0,0,15,100,100,360,660
4,2,,,,,,,17,12,2,5,9,89,89,0,0,0,0,0,89,178
4,2,,,,,,,17,14,4,14,31,0,0,25,25,0,0,0,50,50
4,2,,,,,,,17,15,14,15,7,300,190,0,0,0,100,100,390,690
4,2,,,,,,,17,17,2,5,6,350,81,0,20,0,0,0,101,451
4,2,,,,,,,17,18,1,2,27,5,20,0,0,0,0,0,20,25
4,2,,,,,,,2,2,5,10,40,60,50,20,10,0,0,0,80,140
4,2,,,,,,,2,6,3,8,30,0,0,0,0,0,0,0,0,0
4,2,,,,,,,3,10,1,8,6,140,80,0,0,0,0,0,80,220
4,2,,,,,,,3,10,2,10,9,0,110,30,33,0,0,0,173,173
4,2,,,,,,,3,12,1.5,10,41,0,65,15,0,0,0,0,80,80
4,2,,,,,,,3,12,3,12,32,0,40,0,40,0,20,0,100,100
4,2,,,,,,,3,12,3,12,7,10,20,0,0,0,0,0,20,30
4,2,,,,,,,3,13,3,13,15,900,90,50,0,0,100,100,340,1240
4,2,,,,,,,3,14,1,19,27,0,0,0,0,0,0,0,0,0
4,2,,,,,,,3,14,2,14,7,0,80,5,0,0,0,15,100,100
4,2,,,,,,,3,15,3,10,36,0,0,0,0,0,17,0,17,17
4,2,,,,,,,3,3,6,10,18,130,0,30,0,0,0,0,30,160
4,2,,,,,,,3,5,6,6,18,30,24,0,0,0,20,30,74,104
4,2,,,,,,,3,6,1,4,8,0,0,0,0,0,0,0,0,0
4,2,,,,,,,3,9,1,3,6,300,60,5,10,0,195,20,290,590
4,2,,,,,,,4,10,0,3,7,160,0,0,20,0,0,40,60,220
4,2,,,,,,,4,10,0,8,25,0,40,20,0,0,0,0,60,60
4,2,,,,,,,4,10,1,3,9,60,60,10,30,35,0,10,145,205
4,2,,,,,,,4,10,2,8,55,10,20,0,0,0,0,0,20,30
4,2,,,,,,,4,10,3,5,54,0,30,0,0,0,0,0,30,30
4,2,,,,,,,4,12,1,4,42,0,60,20,20,0,0,30,130,130
4,2,,,,,,,4,12,4,12,42,0,40,0,0,0,20,0,60,60
4,2,,,,,,,4,13,4,13,27,30,80,0,0,0,0,0,80,110
4,2,,,,,,,4,14,1,10,30,0,21,0,0,0,0,0,21,21
4,2,,,,,,,4,14,2,12,10,250,40,0,35,100,0,0,175,425
4,2,,,,,,,4,14,2,14,44,0,0,0,0,0,0,0,0,0
4,2,,,,,,,4,14,3,14,37,0,30,0,0,0,0,0,30,30
4,2,,,,,,,4,14,4,14,30,0,75,0,0,0,0,0,75,75
4,2,,,,,,,4,14,4,14,7,375,100,0,0,0,0,0,100,475
4,2,,,,,,,4,15,3,5,19,70,70,0,0,0,0,0,70,140
4,2,,,,,,,4,15,4,14,6,160,160,5,0,0,0,15,180,340
4,2,,,,,,,4,16,2,8,6,365,85,0,0,0,0,0,85,450
4,2,,,,,,,4,16,3,16,17,0,110,0,10,0,0,0,120,120
4,2,,,,,,,4,18,4,18,46,0,0,0,0,0,0,0,0,0
4,2,,,,,,,4,4,2,4,9,80,0,10,0,0,10,0,20,100
4,2,,,,,,,4,4,4,12,27,0,90,30,40,0,0,0,180,180
4,2,,,,,,,4,6,1,3,6,0,20,0,0,0,0,0,20,20
4,2,,,,,,,5,10,0,0,18,10,10,0,0,0,10,0,20,30
4,2,,,,,,,5,10,1,3,6,400,100,0,34,0,0,40,174,574
4,2,,,,,,,5,10,1,5,39,0,30,14,0,0,0,0,44,44
4,2,,,,,,,5,10,2,3,33,0,60,0,0,0,0,0,60,60
4,2,,,,,,,5,10,3,3,19,0,25,15,20,0,0,0,60,60
4,2,,,,,,,5,10,3,5,6,100,72,10,10,10,12,10,124,224
4,2,,,,,,,5,10,4,10,20,140,100,0,0,0,60,0,160,300
4,2,,,,,,,5,10,4,10,33,0,40,0,0,0,0,0,40,40
4,2,,,,,,,5,10,5,10,29,0,0,0,0,0,0,0,0,0
4,2,,,,,,,5,10,5,10,37,0,30,5,0,0,0,0,35,35
4,2,,,,,,,5,10,5,5,40,0,40,0,10,0,0,0,50,50
4,2,,,,,,,5,10,5,6,34,0,60,20,0,0,20,10,110,110
4,2,,,,,,,5,10,888,888,6,0,30,0,30,0,27,0,87,87
4,2,,,,,,,5,11,3,3,30,0,80,20,0,0,0,0,100,100
4,2,,,,,,,5,12,2,12,5,0,80,0,0,0,0,0,80,80
4,2,,,,,,,5,12,3,10,40,0,40,0,0,0,0,0,40,40
4,2,,,,,,,5,12,3,12,10,0,68,15,0,0,0,0,83,83
4,2,,,,,,,5,12,3,12,39,0,0,20,0,0,0,0,20,20
4,2,,,,,,,5,12,3,5,34,0,50,0,0,0,0,0,50,50
4,2,,,,,,,5,12,3.5,14,6,0,120,30,0,0,0,0,150,150
4,2,,,,,,,5,12,4,12,24,0,50,0,0,0,0,0,50,50
4,2,,,,,,,5,12,5,10,22,0,60,0,15,0,0,0,75,75
